"sstb_id","zuco_id","content","control_id","sstb_label","mean_of_fixations","max_of_fixations","min_of_fixations","median_of_fixations","mean_of_trts","max_of_trts","min_of_trts","median_of_trts","mean_of_omissionRates","max_of_omissionRates","min_of_omissionRates","median_of_omissionRates","mean_of_pupilSizes","max_of_pupilSizes","min_of_pupilSizes","median_of_pupilSizes","mean_of_trts_per_fix","max_of_trts_per_fix","min_of_trts_per_fix","median_of_trts_per_fix","mean_of_trts_per_word","max_of_trts_per_word","min_of_trts_per_word","median_of_trts_per_word","zab_item_accuracy","zdm_item_accuracy","zgw_item_accuracy","zjm_item_accuracy","zjn_item_accuracy","zjs_item_accuracy","zkb_item_accuracy","zkh_item_accuracy","zkw_item_accuracy","zmg_item_accuracy","zph_item_accuracy","average_item_accuracy","item_difficulty_1PL_model","item_difficulty_4PL_model","number_of_words","number_of_characters"
"8367","49","How did it ever get made?","","-1","5.4545454545455","10","2","5","814.36363636364","1580","412","738","0.37878787878788","0.66666666666667","0.16666666666667","0.33333333333333","873.6404040404","1254.75","300.75","934.41666666667","159.78409090909","254.5","82.4","155.625","135.72727272727","263.33333333333","68.666666666667","123","","","","","","","","","","","","","","","6","25"
"8380","293","It's never a good sign when a film's star spends the entirety of the film in a coma.","37","-1","16.181818181818","34","11","14","1853.4545454545","3484","1344","1656","0.36363636363636","0.5","0.11111111111111","0.38888888888889","904.94011744779","1810.3181818182","366.63636363636","925.72727272727","116.56177661699","131.36363636364","102.47058823529","118.28571428571","102.9696969697","193.55555555556","74.666666666667","92","0","1","1","1","1","1","1","1","1","1","1","0.90909090909091","-3.59589076","0.62694352865219","18","84"
"8457","205","As written by Michael Berg and Michael J. Wilson from a story by Wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.","","-1","33.818181818182","42","25","35","3628.1818181818","5923","2422","3392","0.33030303030303","0.4","0.26666666666667","0.3","819.726993867","1212.8911564626","230.36574074074","776.75555555556","106.6602796809","151.87179487179","87.742857142857","97.066666666667","120.93939393939","197.43333333333","80.733333333333","113.06666666667","","","","","","","","","","","","","","","30","179"
"8480","385","Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.","","-1","18.363636363636","23","11","20","2085.4545454545","3173","1200","2009","0.42292490118577","0.69565217391304","0.21739130434783","0.39130434782609","819.70419251908","1708.4444444444","343.23076923077","778.79761904762","112.22362487471","146.85","87.9","109.09090909091","90.671936758893","137.95652173913","52.173913043478","87.347826086957","","","","","","","","","","","","","","","23","145"
"8508","47","Flaccid drama and exasperatingly slow journey.","","-1","8.8181818181818","16","0","9","1190.0909090909","2191","0","1116","0.25757575757576","1","0","0.16666666666667","763.86502525253","1213.0625","0","883.5","122.34279193029","154.15384615385","0","134.5","198.34848484848","365.16666666667","0","186","","","","","","","","","","","","","","","6","46"
"8510","89","Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.","","-1","19.181818181818","40","11","15","2436.9090909091","4815","1348","2178","0.25874125874126","0.38461538461538","0.076923076923077","0.23076923076923","770.00289103153","1034.1666666667","260.29166666667","863.8375","127.66935020057","146.73684210526","112.25","123.86666666667","187.45454545455","370.38461538462","103.69230769231","167.53846153846","","","","","","","","","","","","","","","13","92"
"8585","62","But here's the real damn: It isn't funny, either.","","-1","13.181818181818","19","10","12","1557.2727272727","2735","1123","1298","0.2020202020202","0.33333333333333","0","0.22222222222222","862.68008658009","1168.75","252.19047619048","964.92857142857","116.64835383914","143.94736842105","97.142857142857","115.25","173.0303030303","303.88888888889","124.77777777778","144.22222222222","","","","","","","","","","","","","","","9","49"
"8610","23","The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.","","-1","40","64","26","38","4458.6363636364","6713","2739","4042","0.32828282828283","0.52777777777778","0.19444444444444","0.27777777777778","853.56161405747","1234.4615384615","274.49712643678","969.875","112.56861085508","135.73076923077","89.822222222222","109.94736842105","123.85101010101","186.47222222222","76.083333333333","112.27777777778","","","","","","","","","","","","","","","36","199"
"8649","149","Aaliyah rarely dampens her diva persona enough to spark genuine chemistry with Townsend.","","0","19.636363636364","24","14","19","2465.2727272727","3380","1498","2289","0.15384615384615","0.30769230769231","0.076923076923077","0.15384615384615","710.62909779614","1094.696969697","201.77777777778","672.28787878788","125.32612306069","157.23529411765","98.260869565217","122.95833333333","189.63636363636","260","115.23076923077","176.07692307692","","","","","","","","","","","","","","","13","88"
"8681","186","It's badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school.","","-1","16.181818181818","22","10","17","1805","2936","960","1784","0.32323232323232","0.5","0.11111111111111","0.27777777777778","733.01501633888","1087.6785714286","257.125","684.14393939394","110.29789232642","133.45454545455","93.647058823529","111.5","100.27777777778","163.11111111111","53.333333333333","99.111111111111","","","","","","","","","","","","","","","18","118"
"8720","398","The sort of movie that gives tastelessness a bad rap.","","-1","10.454545454545","16","6","11","1206.9090909091","1758","692","1175","0.39090909090909","0.6","0.3","0.4","917.39022366522","1861.7857142857","391","911.42857142857","116.81390881845","158.625","105.27272727273","112.42857142857","120.69090909091","175.8","69.2","117.5","","","","","","","","","","","","","","","10","53"
"8770","75","Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.","","0","54.727272727273","94","32","51","6289.4545454545","12263","3309","5894","0.22272727272727","0.375","0.075","0.25","791.40739191162","1093.42","264.89285714286","844.05333333333","112.61109663502","130.45744680851","99.857142857143","109.04054054054","157.23636363636","306.575","82.725","147.35","","","","","","","","","","","","","","","40","226"
"8801","315","While obviously an extremely personal work, it remains inextricably stuck in an emotionally unavailable rut.","","0","18.545454545455","31","14","17","2243.8181818182","3006","1815","2148","0.27878787878788","0.4","0.13333333333333","0.26666666666667","845.34481764027","1626.3583333333","365.01515151515","904.42592592593","122.81807970526","144.3125","96.967741935484","121.41176470588","149.58787878788","200.4","121","143.2","","","","","","","","","","","","","","","15","108"
"8863","271","The movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.","34","-1","22.454545454545","32","15","21","2502.0909090909","3211","1704","2567","0.39090909090909","0.56666666666667","0.23333333333333","0.4","868.56577299512","1713.3214285714","361.03846153846","922.19444444444","112.05241539824","132.57142857143","98.5625","107.03333333333","83.40303030303","107.03333333333","56.8","85.566666666667","1","0","1","1","1","1","1","1","1","1","1","0.90909090909091","-3.835209846","0.83943611383438","30","140"
"8919","72","`How many more voyages can this limping but dearly-loved franchise survive?'","","0","18.818181818182","35","13","16","2222.7272727273","3575","1544","1979","0.16528925619835","0.27272727272727","0","0.18181818181818","775.66990358127","1059.9166666667","249.625","877.12962962963","119.07886118783","141.38095238095","102.14285714286","117.1875","202.06611570248","325","140.36363636364","179.90909090909","","","","","","","","","","","","","","","11","76"
"8921","400","Fans of the TV series will be disappointed, and everyone else will be slightly bored.","44","0","11.090909090909","16","5","12","1193.7272727273","1837","446","1241","0.42424242424242","0.8","0.066666666666667","0.33333333333333","877.8663124754","1769.35","334.6","864.5","108.3329163261","153.08333333333","89.2","104.08333333333","79.581818181818","122.46666666667","29.733333333333","82.733333333333","0","0","0","0","0","0","0","0","0","0","1","0.090909090909091","3.845160723","0.37270259857178","15","85"
"8954","76","Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.","","-1","36.363636363636","53","24","34","4240.0909090909","6909","2374","4189","0.28374655647383","0.39393939393939","0.090909090909091","0.3030303030303","775.74000350934","1118.1818181818","246.17083333333","858.54347826087","116.02331050702","138.7037037037","98.916666666667","110.92452830189","128.48760330579","209.36363636364","71.939393939394","126.93939393939","","","","","","","","","","","","","","","33","170"
"8974","52","Could The Country Bears really be as bad as its trailers?","","-1","14.454545454545","25","8","14","1722.9090909091","3185","926","1513","0.22314049586777","0.45454545454545","0.090909090909091","0.18181818181818","800.91274891775","1231.0555555556","270.57142857143","881.6","117.96603119103","137.5","99.714285714286","119.92307692308","156.62809917355","289.54545454545","84.181818181818","137.54545454545","","","","","","","","","","","","","","","11","57"
"9027","169","An atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.","","-1","35.272727272727","54","23","38","4408.1818181818","6654","2734","4113","0.20454545454545","0.29166666666667","0","0.20833333333333","768.73406848649","1083.6941176471","257.18859649123","820.92105263158","125.83534590309","152.39130434783","108.23684210526","123.975","183.67424242424","277.25","113.91666666667","171.375","","","","","","","","","","","","","","","24","140"
"9033","59","A lousy movie that's not merely unwatchable, but also unlistenable.","","-1","11.454545454545","16","8","12","1346.8181818182","1853","735","1330","0.27272727272727","0.4","0.1","0.3","799.76724086099","1092.8571428571","242.66666666667","864.57142857143","117.40752240184","142.88888888889","91.875","115.5","134.68181818182","185.3","73.5","133","","","","","","","","","","","","","","","10","67"
"9049","66","Like a documentary version of Fight Club, shorn of social insight, intellectual pretension and cinematic interest.","","0","24.181818181818","43","15","22","3151.3636363636","6502","1858","2557","0.21590909090909","0.3125","0","0.1875","788.74901140526","1057.2272727273","233.3","822.16666666667","128.81076689125","153.46666666667","105","127.3","196.96022727273","406.375","116.125","159.8125","","","","","","","","","","","","","","","16","114"
"9066","55","The stupidest, most insulting movie of 2002's first quarter.","9","-1","13.727272727273","21","6","15","1609.5454545455","3009","715","1392","0.21212121212121","0.44444444444444","0","0.22222222222222","824.42601310726","1163.8888888889","241.42857142857","924.81481481481","116.51107503607","143.28571428571","91.5","110.44444444444","178.83838383838","334.33333333333","79.444444444444","154.66666666667","1","1","1","1","1","1","1","1","1","1","1","1","-4.141222","0.99932038784027","9","60"
